date,temp_c,depth,
01/06/15,8.1315,51,46.6367
01/06/15,8.134305556,52,46.64175
01/06/15,8.136111111,53,46.645
01/06/15,8.139888889,54,46.6518
01/06/15,8.139666667,55,46.6514
01/06/15,8.145083333,56,46.66115
01/06/15,8.145222222,57,46.6614
01/06/15,8.145138889,58,46.66125
01/06/15,8.145333333,59,46.6616
01/06/15,8.1445,60,46.6601
01/06/15,8.143527778,61,46.65835
01/06/15,8.142111111,62,46.6558
01/06/15,8.1415,63,46.6547
01/06/15,8.142805556,64,46.65705
01/06/15,8.143583333,65,46.65845
01/06/15,8.144666667,66,46.6604
01/06/15,8.14375,67,46.65875
01/06/15,8.144333333,68,46.6598
01/06/15,8.145861111,69,46.66255
01/06/15,8.147222222,70,46.665
01/06/15,8.148305556,71,46.66695
01/06/15,8.1485,72,46.6673
01/06/15,8.14775,73,46.66595
01/06/15,8.144861111,74,46.66075
01/06/15,8.141222222,75,46.6542
01/06/15,8.132361111,76,46.63825
01/06/15,8.118333333,77,46.613
01/06/15,8.102916667,78,46.58525
01/06/15,8.085583333,79,46.55405
01/06/15,8.038888889,80,46.47
01/06/15,7.958444444,81,46.3252
01/06/15,7.881527778,82,46.18675
01/06/15,7.775833333,83,45.9965
01/06/15,7.662638889,84,45.79275
01/06/15,7.534805556,85,45.56265
01/06/15,7.416472222,86,45.34965
01/06/15,7.332416667,87,45.19835
01/06/15,7.286666667,88,45.116
01/06/15,7.251583333,89,45.05285
01/06/15,7.226777778,90,45.0082
01/06/15,7.216944444,91,44.9905
01/06/15,7.222444444,92,45.0004
01/06/15,7.24525,93,45.04145
01/06/15,7.260416667,94,45.06875
02/18/15,7.284388889,1,45.1119
02/18/15,8.782055556,2,47.8077
02/18/15,8.741694444,3,47.73505
02/18/15,8.687333333,4,47.6372
02/18/15,8.608833333,5,47.4959
02/18/15,8.511138889,6,47.32005
02/18/15,8.4045,7,47.1281
02/18/15,8.282388889,8,46.9083
02/18/15,8.194305556,9,46.74975
02/18/15,8.132444444,10,46.6384
02/18/15,8.089888889,11,46.5618
02/18/15,8.033527778,12,46.46035
02/18/15,7.998833333,13,46.3979
02/18/15,7.979222222,14,46.3626
02/18/15,7.955222222,15,46.3194
02/18/15,7.943361111,16,46.29805
02/18/15,7.936083333,17,46.28495
02/18/15,7.929944444,18,46.2739
02/18/15,7.925361111,19,46.26565
02/18/15,7.918666667,20,46.2536
02/18/15,7.910388889,21,46.2387
02/18/15,7.900333333,22,46.2206
02/18/15,7.893916667,23,46.20905
02/18/15,7.889638889,24,46.20135
02/18/15,7.887972222,25,46.19835
02/18/15,7.885555556,26,46.194
02/18/15,7.882972222,27,46.18935
02/18/15,7.880972222,28,46.18575
02/18/15,7.878333333,29,46.181
02/18/15,7.874777778,30,46.1746
02/18/15,7.872361111,31,46.17025
02/18/15,7.870027778,32,46.16605
02/18/15,7.868805556,33,46.16385
02/18/15,7.867777778,34,46.162
02/18/15,7.866861111,35,46.16035
02/18/15,7.866361111,36,46.15945
02/18/15,7.865555556,37,46.158
02/18/15,7.864138889,38,46.15545
02/18/15,7.862861111,39,46.15315
02/18/15,7.862166667,40,46.1519
02/18/15,7.861555556,41,46.1508
02/18/15,7.861083333,42,46.14995
02/18/15,7.8605,43,46.1489
02/18/15,7.859444444,44,46.147
02/18/15,7.858638889,45,46.14555
02/18/15,7.858,46,46.1444
02/18/15,7.856777778,47,46.1422
02/18/15,7.855555556,48,46.14
02/18/15,7.855055556,49,46.1391
02/18/15,7.854361111,50,46.13785
02/18/15,7.85375,51,46.13675
02/18/15,7.853222222,52,46.1358
02/18/15,7.852472222,53,46.13445
02/18/15,7.851916667,54,46.13345
02/18/15,7.851444444,55,46.1326
02/18/15,7.850888889,56,46.1316
02/18/15,7.850277778,57,46.1305
02/18/15,7.849666667,58,46.1294
02/18/15,7.848805556,59,46.12785
02/18/15,7.847972222,60,46.12635
02/18/15,7.84725,61,46.12505
02/18/15,7.846222222,62,46.1232
02/18/15,7.8455,63,46.1219
02/18/15,7.845055556,64,46.1211
02/18/15,7.844444444,65,46.12
02/18/15,7.843555556,66,46.1184
02/18/15,7.842611111,67,46.1167
02/18/15,7.842055556,68,46.1157
02/18/15,7.841861111,69,46.11535
02/18/15,7.841694444,70,46.11505
02/18/15,7.841527778,71,46.11475
02/18/15,7.841361111,72,46.11445
02/18/15,7.841138889,73,46.11405
02/18/15,7.84075,74,46.11335
02/18/15,7.840305556,75,46.11255
02/18/15,7.839888889,76,46.1118
02/18/15,7.839194444,77,46.11055
02/18/15,7.838527778,78,46.10935
02/18/15,7.837777778,79,46.108
02/18/15,7.837055556,80,46.1067
02/18/15,7.835666667,81,46.1042
02/18/15,7.834416667,82,46.10195
02/18/15,7.833361111,83,46.10005
02/18/15,7.832333333,84,46.0982
02/18/15,7.831611111,85,46.0969
02/18/15,7.8305,86,46.0949
02/18/15,7.828972222,87,46.09215
02/18/15,7.827083333,88,46.08875
02/18/15,7.825444444,89,46.0858
02/18/15,7.823361111,90,46.08205
02/18/15,7.82175,91,46.07915
02/18/15,7.820194444,92,46.07635
02/18/15,7.819194444,93,46.07455
02/18/15,7.818861111,94,46.07395
02/18/15,7.818027778,95,46.07245
03/09/15,7.816444444,1,46.0696
03/09/15,9.009666667,2,48.2174
03/09/15,8.923194444,3,48.06175
03/09/15,8.816805556,4,47.87025
03/09/15,8.678527778,5,47.62135
03/09/15,8.584027778,6,47.45125
03/09/15,8.443694444,7,47.19865
03/09/15,8.283722222,8,46.9107
03/09/15,8.202972222,9,46.76535
03/09/15,8.161916667,10,46.69145
03/09/15,8.12725,11,46.62905
03/09/15,8.0895,12,46.5611
03/09/15,8.048888889,13,46.488
03/09/15,8.015277778,14,46.4275
03/09/15,7.983666667,15,46.3706
03/09/15,7.958083333,16,46.32455
03/09/15,7.937083333,17,46.28675
03/09/15,7.927166667,18,46.2689
03/09/15,7.920416667,19,46.25675
03/09/15,7.914444444,20,46.246
03/09/15,7.910611111,21,46.2391
03/09/15,7.907166667,22,46.2329
03/09/15,7.903027778,23,46.22545
03/09/15,7.898222222,24,46.2168
03/09/15,7.893805556,25,46.20885
03/09/15,7.890138889,26,46.20225
03/09/15,7.888194444,27,46.19875
03/09/15,7.886611111,28,46.1959
03/09/15,7.885444444,29,46.1938
03/09/15,7.883555556,30,46.1904
03/09/15,7.881222222,31,46.1862
03/09/15,7.87825,32,46.18085
03/09/15,7.875194444,33,46.17535
03/09/15,7.872472222,34,46.17045
03/09/15,7.870083333,35,46.16615
03/09/15,7.867861111,36,46.16215
03/09/15,7.86625,37,46.15925
03/09/15,7.865361111,38,46.15765
03/09/15,7.864833333,39,46.1567
03/09/15,7.863833333,40,46.1549
03/09/15,7.86275,41,46.15295
03/09/15,7.86075,42,46.14935
03/09/15,7.858861111,43,46.14595
03/09/15,7.856944444,44,46.1425
03/09/15,7.855166667,45,46.1393
03/09/15,7.854111111,46,46.1374
03/09/15,7.853388889,47,46.1361
03/09/15,7.852638889,48,46.13475
03/09/15,7.852027778,49,46.13365
03/09/15,7.851972222,50,46.13355
03/09/15,7.851916667,51,46.13345
03/09/15,7.852166667,52,46.1339
03/09/15,7.851972222,53,46.13355
03/09/15,7.851583333,54,46.13285
03/09/15,7.850416667,55,46.13075
03/09/15,7.8495,56,46.1291
03/09/15,7.848833333,57,46.1279
03/09/15,7.8485,58,46.1273
03/09/15,7.848055556,59,46.1265
03/09/15,7.847138889,60,46.12485
03/09/15,7.845416667,61,46.12175
03/09/15,7.841972222,62,46.11555
03/09/15,7.838527778,63,46.10935
03/09/15,7.832916667,64,46.09925
03/09/15,7.829555556,65,46.0932
03/09/15,7.827694444,66,46.08985
03/09/15,7.826166667,67,46.0871
03/09/15,7.824916667,68,46.08485
03/09/15,7.82375,69,46.08275
03/09/15,7.823277778,70,46.0819
03/09/15,7.823222222,71,46.0818
03/09/15,7.822888889,72,46.0812
03/09/15,7.822194444,73,46.07995
03/09/15,7.82125,74,46.07825
03/09/15,7.82025,75,46.07645
03/09/15,7.819166667,76,46.0745
03/09/15,7.817583333,77,46.07165
03/09/15,7.815722222,78,46.0683
03/09/15,7.813388889,79,46.0641
03/09/15,7.811694444,80,46.06105
03/09/15,7.810388889,81,46.0587
03/09/15,7.808916667,82,46.05605
03/09/15,7.807527778,83,46.05355
03/09/15,7.805944444,84,46.0507
03/09/15,7.803055556,85,46.0455
03/09/15,7.80075,86,46.04135
03/09/15,7.797527778,87,46.03555
03/09/15,7.795694444,88,46.03225
03/09/15,7.794555556,89,46.0302
03/09/15,7.792638889,90,46.02675
03/09/15,7.788944444,91,46.0201
03/09/15,7.783861111,92,46.01095
03/09/15,7.776888889,93,45.9984
03/09/15,7.768555556,94,45.9834
03/09/15,7.766444444,95,45.9796
04/20/15,7.767,1,45.9806
04/20/15,11.69555556,2,53.052
04/20/15,11.39602778,3,52.51285
04/20/15,10.99675,4,51.79415
04/20/15,10.69419444,5,51.24955
04/20/15,10.52691667,6,50.94845
04/20/15,10.41716667,7,50.7509
04/20/15,10.32913889,8,50.59245
04/20/15,10.25452778,9,50.45815
04/20/15,10.18122222,10,50.3262
04/20/15,10.09416667,11,50.1695
04/20/15,10.00811111,12,50.0146
04/20/15,9.921916667,13,49.85945
04/20/15,9.869472222,14,49.76505
04/20/15,9.832,15,49.6976
04/20/15,9.783722222,16,49.6107
04/20/15,9.733916667,17,49.52105
04/20/15,9.668666667,18,49.4036
04/20/15,9.610111111,19,49.2982
04/20/15,9.5615,20,49.2107
04/20/15,9.508833333,21,49.1159
04/20/15,9.443472222,22,48.99825
04/20/15,9.387638889,23,48.89775
04/20/15,9.354722222,24,48.8385
04/20/15,9.310972222,25,48.75975
04/20/15,9.233527778,26,48.62035
04/20/15,9.070583333,27,48.32705
04/20/15,8.87475,28,47.97455
04/20/15,8.736305556,29,47.72535
04/20/15,8.628472222,30,47.53125
04/20/15,8.493333333,31,47.288
04/20/15,8.404388889,32,47.1279
04/20/15,8.346888889,33,47.0244
04/20/15,8.306305556,34,46.95135
04/20/15,8.252666667,35,46.8548
04/20/15,8.187444444,36,46.7374
04/20/15,8.13475,37,46.64255
04/20/15,8.100861111,38,46.58155
04/20/15,8.068222222,39,46.5228
04/20/15,8.035416667,40,46.46375
04/20/15,8.00025,41,46.40045
04/20/15,7.975277778,42,46.3555
04/20/15,7.957055556,43,46.3227
04/20/15,7.945138889,44,46.30125
04/20/15,7.928694444,45,46.27165
04/20/15,7.916333333,46,46.2494
04/20/15,7.909555556,47,46.2372
04/20/15,7.902416667,48,46.22435
04/20/15,7.893361111,49,46.20805
04/20/15,7.885138889,50,46.19325
04/20/15,7.877222222,51,46.179
04/20/15,7.868194444,52,46.16275
04/20/15,7.860333333,53,46.1486
04/20/15,7.855611111,54,46.1401
04/20/15,7.853944444,55,46.1371
04/20/15,7.85225,56,46.13405
04/20/15,7.849277778,57,46.1287
04/20/15,7.846083333,58,46.12295
04/20/15,7.842166667,59,46.1159
04/20/15,7.83825,60,46.10885
04/20/15,7.834166667,61,46.1015
04/20/15,7.830055556,62,46.0941
04/20/15,7.824611111,63,46.0843
04/20/15,7.819305556,64,46.07475
04/20/15,7.814666667,65,46.0664
04/20/15,7.809833333,66,46.0577
04/20/15,7.805666667,67,46.0502
04/20/15,7.802,68,46.0436
04/20/15,7.799444444,69,46.039
04/20/15,7.796888889,70,46.0344
04/20/15,7.794805556,71,46.03065
04/20/15,7.791861111,72,46.02535
04/20/15,7.787611111,73,46.0177
04/20/15,7.783166667,74,46.0097
04/20/15,7.7785,75,46.0013
04/20/15,7.774777778,76,45.9946
04/20/15,7.770444444,77,45.9868
04/20/15,7.7665,78,45.9797
04/20/15,7.764027778,79,45.97525
04/20/15,7.761638889,80,45.97095
04/20/15,7.759111111,81,45.9664
04/20/15,7.756333333,82,45.9614
04/20/15,7.754222222,83,45.9576
04/20/15,7.751833333,84,45.9533
04/20/15,7.749,85,45.9482
04/20/15,7.746222222,86,45.9432
04/20/15,7.742777778,87,45.937
04/20/15,7.739527778,88,45.93115
04/20/15,7.736333333,89,45.9254
04/20/15,7.733666667,90,45.9206
04/20/15,7.731833333,91,45.9173
04/20/15,7.730916667,92,45.91565
04/20/15,7.731027778,93,45.91585
04/20/15,7.731055556,94,45.9159
04/20/15,7.731777778,95,45.9172
05/27/15,7.730388889,1,45.9147
05/27/15,15.78705556,2,60.4167
05/27/15,15.61908333,3,60.11435
05/27/15,15.41811111,4,59.7526
05/27/15,15.18941667,5,59.34095
05/27/15,14.92175,6,58.85915
05/27/15,14.62102778,7,58.31785
05/27/15,14.22413889,8,57.60345
05/27/15,13.91769444,9,57.05185
05/27/15,13.77972222,10,56.8035
05/27/15,13.67847222,11,56.62125
05/27/15,13.59055556,12,56.463
05/27/15,13.5005,13,56.3009
05/27/15,13.37355556,14,56.0724
05/27/15,13.216,15,55.7888
05/27/15,13.04119444,16,55.47415
05/27/15,12.82422222,17,55.0836
05/27/15,12.66919444,18,54.80455
05/27/15,12.56375,19,54.61475
05/27/15,12.47969444,20,54.46345
05/27/15,12.40944444,21,54.337
05/27/15,12.33844444,22,54.2092
05/27/15,12.27977778,23,54.1036
05/27/15,12.14119444,24,53.85415
05/27/15,11.93505556,25,53.4831
05/27/15,11.64311111,26,52.9576
05/27/15,11.24827778,27,52.2469
05/27/15,10.94738889,28,51.7053
05/27/15,10.70241667,29,51.26435
05/27/15,10.30769444,30,50.55385
05/27/15,9.964361111,31,49.93585
05/27/15,9.758,32,49.5644
05/27/15,9.523472222,33,49.14225
05/27/15,9.265638889,34,48.67815
05/27/15,9.049666667,35,48.2894
05/27/15,8.942083333,36,48.09575
05/27/15,8.789055556,37,47.8203
05/27/15,8.594722222,38,47.4705
05/27/15,8.466888889,39,47.2404
05/27/15,8.356111111,40,47.041
05/27/15,8.280194444,41,46.90435
05/27/15,8.22725,42,46.80905
05/27/15,8.178888889,43,46.722
05/27/15,8.129944444,44,46.6339
05/27/15,8.099805556,45,46.57965
05/27/15,8.069,46,46.5242
05/27/15,8.033666667,47,46.4606
05/27/15,8.006944444,48,46.4125
05/27/15,7.972444444,49,46.3504
05/27/15,7.940638889,50,46.29315
05/27/15,7.924333333,51,46.2638
05/27/15,7.912527778,52,46.24255
05/27/15,7.90075,53,46.22135
05/27/15,7.887694444,54,46.19785
05/27/15,7.875666667,55,46.1762
05/27/15,7.866027778,56,46.15885
05/27/15,7.856166667,57,46.1411
05/27/15,7.848972222,58,46.12815
05/27/15,7.844,59,46.1192
05/27/15,7.839388889,60,46.1109
05/27/15,7.835083333,61,46.10315
05/27/15,7.830972222,62,46.09575
05/27/15,7.828527778,63,46.09135
05/27/15,7.825861111,64,46.08655
05/27/15,7.823222222,65,46.0818
05/27/15,7.820222222,66,46.0764
05/27/15,7.816027778,67,46.06885
05/27/15,7.812333333,68,46.0622
05/27/15,7.810333333,69,46.0586
05/27/15,7.807972222,70,46.05435
05/27/15,7.803583333,71,46.04645
05/27/15,7.800277778,72,46.0405
05/27/15,7.799027778,73,46.03825
05/27/15,7.796,74,46.0328
05/27/15,7.790138889,75,46.02225
05/27/15,7.783638889,76,46.01055
05/27/15,7.781138889,77,46.00605
05/27/15,7.779666667,78,46.0034
05/27/15,7.775444444,79,45.9958
05/27/15,7.771583333,80,45.98885
05/27/15,7.768527778,81,45.98335
05/27/15,7.764611111,82,45.9763
05/27/15,7.759833333,83,45.9677
05/27/15,7.754138889,84,45.95745
05/27/15,7.748083333,85,45.94655
05/27/15,7.743194444,86,45.93775
05/27/15,7.738916667,87,45.93005
05/27/15,7.736111111,88,45.925
05/27/15,7.734527778,89,45.92215
05/27/15,7.733611111,90,45.9205
05/27/15,7.732333333,91,45.9182
05/27/15,7.731333333,92,45.9164
05/27/15,7.730972222,93,45.91575
05/27/15,7.728388889,94,45.9111
06/24/15,7.728722222,1,45.9117
06/24/15,20.52566667,2,68.9462
06/24/15,20.51161111,3,68.9209
06/24/15,20.50388889,4,68.907
06/24/15,20.49452778,5,68.89015
06/24/15,20.47955556,6,68.8632
06/24/15,20.467,7,68.8406
06/24/15,20.43538889,8,68.7837
06/24/15,20.3525,9,68.6345
06/24/15,20.12516667,10,68.2253
06/24/15,19.80336111,11,67.64605
06/24/15,19.021,12,66.2378
06/24/15,18.04847222,13,64.48725
06/24/15,16.65291667,14,61.97525
06/24/15,15.412,15,59.7416
06/24/15,14.63622222,16,58.3452
06/24/15,13.91661111,17,57.0499
06/24/15,13.30588889,18,55.9506
06/24/15,12.78519444,19,55.01335
06/24/15,12.38202778,20,54.28765
06/24/15,12.03263889,21,53.65875
06/24/15,11.71702778,22,53.09065
06/24/15,11.48013889,23,52.66425
06/24/15,11.25752778,24,52.26355
06/24/15,10.98858333,25,51.77945
06/24/15,10.65041667,26,51.17075
06/24/15,10.35538889,27,50.6397
06/24/15,10.11966667,28,50.2154
06/24/15,9.926111111,29,49.867
06/24/15,9.768444444,30,49.5832
06/24/15,9.655944444,31,49.3807
06/24/15,9.538888889,32,49.17
06/24/15,9.451444444,33,49.0126
06/24/15,9.361277778,34,48.8503
06/24/15,9.231444444,35,48.6166
06/24/15,9.054722222,36,48.2985
06/24/15,8.931388889,37,48.0765
06/24/15,8.78475,38,47.81255
06/24/15,8.668,39,47.6024
06/24/15,8.549111111,40,47.3884
06/24/15,8.481972222,41,47.26755
06/24/15,8.436027778,42,47.18485
06/24/15,8.394,43,47.1092
06/24/15,8.349805556,44,47.02965
06/24/15,8.306055556,45,46.9509
06/24/15,8.255555556,46,46.86
06/24/15,8.212472222,47,46.78245
06/24/15,8.171638889,48,46.70895
06/24/15,8.140916667,49,46.65365
06/24/15,8.116666667,50,46.61
06/24/15,8.090805556,51,46.56345
06/24/15,8.060944444,52,46.5097
06/24/15,8.024805556,53,46.44465
06/24/15,7.988805556,54,46.37985
06/24/15,7.971638889,55,46.34895
06/24/15,7.95925,56,46.32665
06/24/15,7.950111111,57,46.3102
06/24/15,7.9415,58,46.2947
06/24/15,7.932861111,59,46.27915
06/24/15,7.921388889,60,46.2585
06/24/15,7.908777778,61,46.2358
06/24/15,7.896333333,62,46.2134
06/24/15,7.886361111,63,46.19545
06/24/15,7.879,64,46.1822
06/24/15,7.872555556,65,46.1706
06/24/15,7.866611111,66,46.1599
06/24/15,7.860194444,67,46.14835
06/24/15,7.853416667,68,46.13615
06/24/15,7.847277778,69,46.1251
06/24/15,7.842805556,70,46.11705
06/24/15,7.838805556,71,46.10985
06/24/15,7.835055556,72,46.1031
06/24/15,7.830944444,73,46.0957
06/24/15,7.825388889,74,46.0857
06/24/15,7.819583333,75,46.07525
06/24/15,7.814472222,76,46.06605
06/24/15,7.808083333,77,46.05455
06/24/15,7.802611111,78,46.0447
06/24/15,7.796277778,79,46.0333
06/24/15,7.79,80,46.022
06/24/15,7.785111111,81,46.0132
06/24/15,7.781138889,82,46.00605
06/24/15,7.776555556,83,45.9978
06/24/15,7.771722222,84,45.9891
06/24/15,7.765583333,85,45.97805
06/24/15,7.759027778,86,45.96625
06/24/15,7.753972222,87,45.95715
06/24/15,7.748527778,88,45.94735
06/24/15,7.745277778,89,45.9415
06/24/15,7.743111111,90,45.9376
06/24/15,7.741055556,91,45.9339
06/24/15,7.739833333,92,45.9317
06/24/15,7.738305556,93,45.92895
06/24/15,7.737194444,94,45.92695
06/24/15,7.737194444,95,45.92695
07/20/15,7.735777778,1,45.9244
07/20/15,22.48083333,2,72.4655
07/20/15,22.44780556,3,72.40605
07/20/15,22.40777778,4,72.334
07/20/15,22.37947222,5,72.28305
07/20/15,22.32530556,6,72.18555
07/20/15,22.23252778,7,72.01855
07/20/15,22.00544444,8,71.6098
07/20/15,21.76725,9,71.18105
07/20/15,21.58341667,10,70.85015
07/20/15,21.19205556,11,70.1457
07/20/15,20.63825,12,69.14885
07/20/15,19.81736111,13,67.67125
07/20/15,18.20566667,14,64.7702
07/20/15,16.48913889,15,61.68045
07/20/15,14.79383333,16,58.6289
07/20/15,13.83905556,17,56.9103
07/20/15,13.124,18,55.6232
07/20/15,12.53947222,19,54.57105
07/20/15,12.12611111,20,53.827
07/20/15,11.89180556,21,53.40525
07/20/15,11.74580556,22,53.14245
07/20/15,11.60202778,23,52.88365
07/20/15,11.44741667,24,52.60535
07/20/15,11.2565,25,52.2617
07/20/15,11.08677778,26,51.9562
07/20/15,10.92205556,27,51.6597
07/20/15,10.74544444,28,51.3418
07/20/15,10.51355556,29,50.9244
07/20/15,10.23155556,30,50.4168
07/20/15,9.965416667,31,49.93775
07/20/15,9.698611111,32,49.4575
07/20/15,9.448333333,33,49.007
07/20/15,9.192583333,34,48.54665
07/20/15,8.938666667,35,48.0896
07/20/15,8.767388889,36,47.7813
07/20/15,8.648,37,47.5664
07/20/15,8.532,38,47.3576
07/20/15,8.453222222,39,47.2158
07/20/15,8.387916667,40,47.09825
07/20/15,8.325111111,41,46.9852
07/20/15,8.271166667,42,46.8881
07/20/15,8.2305,43,46.8149
07/20/15,8.183638889,44,46.73055
07/20/15,8.124333333,45,46.6238
07/20/15,8.069055556,46,46.5243
07/20/15,8.029583333,47,46.45325
07/20/15,8.002527778,48,46.40455
07/20/15,7.977611111,49,46.3597
07/20/15,7.960333333,50,46.3286
07/20/15,7.946805556,51,46.30425
07/20/15,7.932388889,52,46.2783
07/20/15,7.921305556,53,46.25835
07/20/15,7.907361111,54,46.23325
07/20/15,7.895166667,55,46.2113
07/20/15,7.885666667,56,46.1942
07/20/15,7.878305556,57,46.18095
07/20/15,7.87275,58,46.17095
07/20/15,7.868027778,59,46.16245
07/20/15,7.863111111,60,46.1536
07/20/15,7.858138889,61,46.14465
07/20/15,7.852666667,62,46.1348
07/20/15,7.847583333,63,46.12565
07/20/15,7.843861111,64,46.11895
07/20/15,7.839555556,65,46.1112
07/20/15,7.834611111,66,46.1023
07/20/15,7.830027778,67,46.09405
07/20/15,7.826111111,68,46.087
07/20/15,7.822555556,69,46.0806
07/20/15,7.818444444,70,46.0732
07/20/15,7.812666667,71,46.0628
07/20/15,7.806805556,72,46.05225
07/20/15,7.802,73,46.0436
07/20/15,7.79675,74,46.03415
07/20/15,7.791888889,75,46.0254
07/20/15,7.785861111,76,46.01455
07/20/15,7.78,77,46.004
07/20/15,7.774944444,78,45.9949
07/20/15,7.770694444,79,45.98725
07/20/15,7.76625,80,45.97925
07/20/15,7.763305556,81,45.97395
07/20/15,7.760833333,82,45.9695
07/20/15,7.757194444,83,45.96295
07/20/15,7.754638889,84,45.95835
07/20/15,7.751583333,85,45.95285
07/20/15,7.747583333,86,45.94565
07/20/15,7.743166667,87,45.9377
07/20/15,7.737972222,88,45.92835
07/20/15,7.732777778,89,45.919
07/20/15,7.728583333,90,45.91145
07/20/15,7.726333333,91,45.9074
07/20/15,7.724527778,92,45.90415
07/20/15,7.724694444,93,45.90445
07/20/15,7.725888889,94,45.9066
07/20/15,7.729416667,95,45.91295
08/11/15,7.723555556,1,45.9024
08/11/15,22.03177778,2,71.6572
08/11/15,22.01691667,3,71.63045
08/11/15,22.00947222,4,71.61705
08/11/15,21.99869444,5,71.59765
08/11/15,21.99019444,6,71.58235
08/11/15,21.98213889,7,71.56785
08/11/15,21.97138889,8,71.5485
08/11/15,21.95833333,9,71.525
08/11/15,21.94372222,10,71.4987
08/11/15,21.93530556,11,71.48355
08/11/15,21.91008333,12,71.43815
08/11/15,21.81008333,13,71.25815
08/11/15,21.59780556,14,70.87605
08/11/15,20.96208333,15,69.73175
08/11/15,19.57347222,16,67.23225
08/11/15,17.52588889,17,63.5466
08/11/15,15.26658333,18,59.47985
08/11/15,14.18802778,19,57.53845
08/11/15,13.46594444,20,56.2387
08/11/15,12.99716667,21,55.3949
08/11/15,12.5505,22,54.5909
08/11/15,12.15466667,23,53.8784
08/11/15,11.84819444,24,53.32675
08/11/15,11.54636111,25,52.78345
08/11/15,11.24769444,26,52.24585
08/11/15,10.93941667,27,51.69095
08/11/15,10.60136111,28,51.08245
08/11/15,10.25430556,29,50.45775
08/11/15,9.953944444,30,49.9171
08/11/15,9.701444444,31,49.4626
08/11/15,9.553305556,32,49.19595
08/11/15,9.439083333,33,48.99035
08/11/15,9.316083333,34,48.76895
08/11/15,9.165388889,35,48.4977
08/11/15,8.989472222,36,48.18105
08/11/15,8.829194444,37,47.89255
08/11/15,8.705666667,38,47.6702
08/11/15,8.609,39,47.4962
08/11/15,8.520083333,40,47.33615
08/11/15,8.415555556,41,47.148
08/11/15,8.331694444,42,46.99705
08/11/15,8.273611111,43,46.8925
08/11/15,8.227722222,44,46.8099
08/11/15,8.193694444,45,46.74865
08/11/15,8.153944444,46,46.6771
08/11/15,8.120944444,47,46.6177
08/11/15,8.089694444,48,46.56145
08/11/15,8.059888889,49,46.5078
08/11/15,8.031027778,50,46.45585
08/11/15,8.005583333,51,46.41005
08/11/15,7.979444444,52,46.363
08/11/15,7.95125,53,46.31225
08/11/15,7.930055556,54,46.2741
08/11/15,7.916277778,55,46.2493
08/11/15,7.906833333,56,46.2323
08/11/15,7.898583333,57,46.21745
08/11/15,7.891055556,58,46.2039
08/11/15,7.885888889,59,46.1946
08/11/15,7.880611111,60,46.1851
08/11/15,7.874888889,61,46.1748
08/11/15,7.869722222,62,46.1655
08/11/15,7.864805556,63,46.15665
08/11/15,7.860111111,64,46.1482
08/11/15,7.856027778,65,46.14085
08/11/15,7.85225,66,46.13405
08/11/15,7.849472222,67,46.12905
08/11/15,7.847222222,68,46.125
08/11/15,7.842444444,69,46.1164
08/11/15,7.839277778,70,46.1107
08/11/15,7.836888889,71,46.1064
08/11/15,7.834638889,72,46.10235
08/11/15,7.834638889,73,46.10235
08/11/15,7.833361111,74,46.10005
08/11/15,7.827527778,75,46.08955
08/11/15,7.81975,76,46.07555
08/11/15,7.813,77,46.0634
08/11/15,7.805527778,78,46.04995
08/11/15,7.796,79,46.0328
08/11/15,7.787611111,80,46.0177
08/11/15,7.781166667,81,46.0061
08/11/15,7.775527778,82,45.99595
08/11/15,7.770194444,83,45.98635
08/11/15,7.764722222,84,45.9765
08/11/15,7.759861111,85,45.96775
08/11/15,7.754944444,86,45.9589
08/11/15,7.748277778,87,45.9469
08/11/15,7.741583333,88,45.93485
08/11/15,7.736388889,89,45.9255
08/11/15,7.733361111,90,45.92005
08/11/15,7.731555556,91,45.9168
08/11/15,7.732666667,92,45.9188
08/11/15,7.73325,93,45.91985
08/11/15,7.734388889,94,45.9219
08/11/15,7.734166667,95,45.9215
09/29/15,7.718277778,1,45.8929
09/29/15,20.05258333,2,68.09465
09/29/15,20.03480556,3,68.06265
09/29/15,20.02902778,4,68.05225
09/29/15,20.01677778,5,68.0302
09/29/15,20.0075,6,68.0135
09/29/15,19.99922222,7,67.9986
09/29/15,19.99483333,8,67.9907
09/29/15,19.98658333,9,67.97585
09/29/15,19.9785,10,67.9613
09/29/15,19.9695,11,67.9451
09/29/15,19.95861111,12,67.9255
09/29/15,19.92447222,13,67.86405
09/29/15,19.88936111,14,67.80085
09/29/15,19.85652778,15,67.74175
09/29/15,19.73741667,16,67.52735
09/29/15,19.47522222,17,67.0554
09/29/15,18.82066667,18,65.8772
09/29/15,18.05233333,19,64.4942
09/29/15,16.57891667,20,61.84205
09/29/15,14.92163889,21,58.85895
09/29/15,13.58688889,22,56.4564
09/29/15,12.82405556,23,55.0833
09/29/15,12.30825,24,54.15485
09/29/15,11.87044444,25,53.3668
09/29/15,11.45325,26,52.61585
09/29/15,11.02966667,27,51.8534
09/29/15,10.70180556,28,51.26325
09/29/15,10.40552778,29,50.72995
09/29/15,10.11697222,30,50.21055
09/29/15,9.832,31,49.6976
09/29/15,9.600083333,32,49.28015
09/29/15,9.363555556,33,48.8544
09/29/15,9.123916667,34,48.42305
09/29/15,8.945138889,35,48.10125
09/29/15,8.80575,36,47.85035
